file,prediction,ai_probability,prediction_name,ai_probability_percent
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/192 - Lost Episodes Analog Horror Sora 2 (The Creepiest)_047.wav,1,0.9999934434890747,AI,99.99934434890747
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/069 - Sora 2 - Family Guy, South Park, Spongebob, Donald Trump, and more! ｜ Al Cartoon Compilation #4_092.wav",1,0.9999934434890747,AI,99.99934434890747
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/035 - Spongebob Ai part 1 and two (The Secret Sauce)_028.wav,1,0.9999934434890747,AI,99.99934434890747
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids_064.wav,1,0.9999934434890747,AI,99.99934434890747
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/050 - Apocalypse of the Movie Studios_004.wav,1,0.9999933242797852,AI,99.99933242797852
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_089.wav,1,0.9999933242797852,AI,99.99933242797852
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/089 - Movie Studios in Zombiewood (Halloween edition)_021.wav,1,0.9999933242797852,AI,99.99933242797852
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/089 - Movie Studios in Zombiewood (Halloween edition)_031.wav,1,0.9999933242797852,AI,99.99933242797852
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_010.wav,1,0.9999933242797852,AI,99.99933242797852
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/018 - Squidward's Honda Cahos! (Squidward's 2006 Honda Civic Compilation)_005.wav,1,0.9999932050704956,AI,99.99932050704956
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/191 - Lost episode Analog Horror Sora 2 #3 Cartoon Compilation_014.wav,1,0.999993085861206,AI,99.9993085861206
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_253.wav,1,0.999993085861206,AI,99.9993085861206
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_360.wav,1,0.999993085861206,AI,99.9993085861206
/home/jack/Videos/snip_4sec/garystafford/hg_0009_part_002.flac,1,0.9999929666519165,AI,99.99929666519165
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._133.wav,1,0.9999929666519165,AI,99.99929666519165
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/031 - Top 62 Sora 2 Clips That Will Blow Your Mind_052.wav,1,0.999992847442627,AI,99.9992847442627
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/089 - Movie Studios in Zombiewood (Halloween edition)_048.wav,1,0.999992847442627,AI,99.9992847442627
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/074 - Random Cartoons destroyed by Sora 2 AI_020.wav,1,0.999992847442627,AI,99.9992847442627
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/008 - A fully AI generated Spongebob episode. Part 2! (Sora 2)_010.wav,1,0.9999927282333374,AI,99.99927282333374
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/021 - Sora 2 Made Famous Characters Run From The Police 🚨😂_044.wav,1,0.9999927282333374,AI,99.99927282333374
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/089 - Movie Studios in Zombiewood (Halloween edition)_039.wav,1,0.9999926090240479,AI,99.99926090240479
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob._006.wav,1,0.9999926090240479,AI,99.99926090240479
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/089 - Movie Studios in Zombiewood (Halloween edition)_008.wav,1,0.9999924898147583,AI,99.99924898147583
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/012 - BEST SORA 2 AI MEMES EPISODE 1_003.wav,1,0.9999923706054688,AI,99.99923706054688
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/087 - Sora 2 - Family Guy and South Park ｜ AI Cartoon Compilation #1_079.wav,1,0.9999923706054688,AI,99.99923706054688
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_133.wav",1,0.9999923706054688,AI,99.99923706054688
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_144.wav,1,0.9999923706054688,AI,99.99923706054688
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_043.wav",1,0.9999922513961792,AI,99.99922513961792
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_112.wav,1,0.9999922513961792,AI,99.99922513961792
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_163.wav,1,0.9999921321868896,AI,99.99921321868896
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_024.wav,1,0.9999921321868896,AI,99.99921321868896
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/087 - Sora 2 - Family Guy and South Park ｜ AI Cartoon Compilation #1_066.wav,1,0.9999921321868896,AI,99.99921321868896
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/174 - Sora 2 - Family Guy, South Park, SpongeBob SquarePants and more! ｜ AI Cartoon Compilation #3_019.wav",1,0.9999921321868896,AI,99.99921321868896
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/292 - McDonald’s 🍟Happy Meal by Animation Studios_012.wav,1,0.9999918937683105,AI,99.99918937683105
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_252.wav,1,0.999991774559021,AI,99.9991774559021
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/085 - BFDI Intros but Ruined by Sora 2 AI_011.wav,1,0.999991774559021,AI,99.9991774559021
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/021 - Sora 2 Made Famous Characters Run From The Police 🚨😂_025.wav,1,0.9999916553497314,AI,99.99916553497314
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._021.wav,1,0.9999916553497314,AI,99.99916553497314
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/089 - Movie Studios in Zombiewood (Halloween edition)_033.wav,1,0.9999915361404419,AI,99.99915361404419
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._072.wav,1,0.9999915361404419,AI,99.99915361404419
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/089 - Movie Studios in Zombiewood (Halloween edition)_005.wav,1,0.9999915361404419,AI,99.99915361404419
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/021 - Sora 2 Made Famous Characters Run From The Police 🚨😂_023.wav,1,0.9999914169311523,AI,99.99914169311523
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/012 - BEST SORA 2 AI MEMES EPISODE 1_021.wav,1,0.9999914169311523,AI,99.99914169311523
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/241 - 🍰 Cinematic Cakes： Movie Studio Edition_025.wav,1,0.9999914169311523,AI,99.99914169311523
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob._012.wav,1,0.9999914169311523,AI,99.99914169311523
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/281 - Collabs Ice Cream - Movie & Animation studios_033.wav,1,0.9999914169311523,AI,99.99914169311523
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/063 - Regular AI Show： The Job Fail_011.wav,1,0.9999914169311523,AI,99.99914169311523
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/283 - Peppa pig gets grounded Sora AI videos 235 subscriber special (MOST VIEWED)_084.wav,1,0.9999914169311523,AI,99.99914169311523
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/197 - Movie Studios Take Over Parade!_005.wav,1,0.9999912977218628,AI,99.99912977218628
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/036 - How NOT to Recreate Movie Studio Intros_013.wav,1,0.9999911785125732,AI,99.99911785125732
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_205.wav,1,0.9999911785125732,AI,99.99911785125732
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/164 - Mr Krabs destroys squidward’s cars with some kind of instrument 🎺 🚗 💥_007.wav,1,0.9999911785125732,AI,99.99911785125732
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)_031.wav,1,0.9999911785125732,AI,99.99911785125732
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/048 - Movie Studios in the Neanderthal Era_001.wav,1,0.9999909400939941,AI,99.99909400939941
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_179.wav,1,0.9999909400939941,AI,99.99909400939941
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/268 - Disney has taken over the world_048.wav,1,0.9999909400939941,AI,99.99909400939941
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/158 - SpongeBob SoraPants ｜ Ep. 1 • Sponge is Unfun_015.wav,1,0.9999908208847046,AI,99.99908208847046
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/275 - Sora AI 2 Compilation Pt. 3_016.wav,1,0.999990701675415,AI,99.9990701675415
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)_032.wav,1,0.999990701675415,AI,99.9990701675415
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/046 - What If Movie Studios Made Cars？_002.wav,1,0.9999905824661255,AI,99.99905824661255
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_296.wav,1,0.9999905824661255,AI,99.99905824661255
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/135 - Unhinged Gumball AI Moments_108.wav,1,0.9999904632568359,AI,99.9990463256836
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_006.wav,1,0.9999904632568359,AI,99.9990463256836
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_139.wav,1,0.9999903440475464,AI,99.99903440475464
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_220.wav,1,0.9999903440475464,AI,99.99903440475464
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize_115.wav,1,0.9999902248382568,AI,99.99902248382568
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/089 - Movie Studios in Zombiewood (Halloween edition)_024.wav,1,0.9999902248382568,AI,99.99902248382568
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/280 - Animated TV Channels × Movie Studios： Collabs Intros_030.wav,1,0.9999902248382568,AI,99.99902248382568
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_057.wav",1,0.9999901056289673,AI,99.99901056289673
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/241 - 🍰 Cinematic Cakes： Movie Studio Edition_035.wav,1,0.9999901056289673,AI,99.99901056289673
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_111.wav,1,0.9999899864196777,AI,99.99899864196777
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/054 - McDonald’s Movie Studios Ad Series_022.wav,1,0.9999899864196777,AI,99.99899864196777
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/074 - Random Cartoons destroyed by Sora 2 AI_026.wav,1,0.9999899864196777,AI,99.99899864196777
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_073.wav,1,0.9999899864196777,AI,99.99899864196777
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_245.wav,1,0.9999899864196777,AI,99.99899864196777
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!_009.wav",1,0.9999899864196777,AI,99.99899864196777
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_151.wav,1,0.9999898672103882,AI,99.99898672103882
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_494.wav,1,0.9999897480010986,AI,99.99897480010986
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/196 - Lost Episodes Analog Horror Sora 2 (Full Movie)_120.wav,1,0.9999897480010986,AI,99.99897480010986
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/069 - Sora 2 - Family Guy, South Park, Spongebob, Donald Trump, and more! ｜ Al Cartoon Compilation #4_069.wav",1,0.9999897480010986,AI,99.99897480010986
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_017.wav,1,0.9999896287918091,AI,99.99896287918091
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/086 - ALL Studios Commercial Jingles： Behind the scenes_022.wav,1,0.9999896287918091,AI,99.99896287918091
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_006.wav,1,0.9999896287918091,AI,99.99896287918091
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_005.wav,1,0.9999896287918091,AI,99.99896287918091
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/243 - SpongeBob Episode 1 ( The New Boss )_024.wav,1,0.9999895095825195,AI,99.99895095825195
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_091.wav,1,0.9999895095825195,AI,99.99895095825195
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._022.wav,1,0.9999895095825195,AI,99.99895095825195
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/244 - When TriStar and MGM Invade the Animation Intros_015.wav,1,0.9999895095825195,AI,99.99895095825195
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_260.wav,1,0.99998939037323,AI,99.998939037323
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/044 - ai Spongebob Episode #spongebob #sora #veo3_024.wav,1,0.9999892711639404,AI,99.99892711639404
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/087 - Sora 2 - Family Guy and South Park ｜ AI Cartoon Compilation #1_042.wav,1,0.9999892711639404,AI,99.99892711639404
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/118 - MGM vs. Movie Studios_028.wav,1,0.9999892711639404,AI,99.99892711639404
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/082 - (FOR SPONGE AI) Squidward's 2006 Honda Civic Cahos! LITE_003.wav,1,0.9999891519546509,AI,99.99891519546509
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/091 - LEGO Adventures Inside Movie Studios_043.wav,1,0.9999891519546509,AI,99.99891519546509
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/087 - Sora 2 - Family Guy and South Park ｜ AI Cartoon Compilation #1_005.wav,1,0.9999891519546509,AI,99.99891519546509
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/014 - Anime Videos Generated by SORA 2._011.wav,1,0.9999890327453613,AI,99.99890327453613
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/182 - Amateur Animation Studio Intros (funny moments)_002.wav,1,0.9999890327453613,AI,99.99890327453613
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/021 - Sora 2 Made Famous Characters Run From The Police 🚨😂_027.wav,1,0.9999889135360718,AI,99.99889135360718
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_282.wav,1,0.9999889135360718,AI,99.99889135360718
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/069 - Sora 2 - Family Guy, South Park, Spongebob, Donald Trump, and more! ｜ Al Cartoon Compilation #4_026.wav",1,0.9999887943267822,AI,99.99887943267822
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/012 - BEST SORA 2 AI MEMES EPISODE 1_073.wav,1,0.9999886751174927,AI,99.99886751174927
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/174 - Sora 2 - Family Guy, South Park, SpongeBob SquarePants and more! ｜ AI Cartoon Compilation #3_010.wav",1,0.9999886751174927,AI,99.99886751174927
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/021 - Sora 2 Made Famous Characters Run From The Police 🚨😂_057.wav,1,0.9999886751174927,AI,99.99886751174927
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/182 - Amateur Animation Studio Intros (funny moments)_040.wav,1,0.9999886751174927,AI,99.99886751174927
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/082 - (FOR SPONGE AI) Squidward's 2006 Honda Civic Cahos! LITE_026.wav,1,0.9999886751174927,AI,99.99886751174927
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/279 - THX vs Animation Studios - The Loudest Crossover Ever!_003.wav,1,0.9999886751174927,AI,99.99886751174927
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_143.wav",1,0.9999885559082031,AI,99.99885559082031
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)_057.wav,1,0.9999885559082031,AI,99.99885559082031
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/018 - Squidward's Honda Cahos! (Squidward's 2006 Honda Civic Compilation)_050.wav,1,0.9999885559082031,AI,99.99885559082031
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/152 - Movie Studio Intros Mix-Up (Behind the Scenes)_010.wav,1,0.9999884366989136,AI,99.99884366989136
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob._118.wav,1,0.9999884366989136,AI,99.99884366989136
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/117 - Animation Studios Commercial Jingles 2000s_037.wav,1,0.9999884366989136,AI,99.99884366989136
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/240 - Beyond the Logo： The Cities of Movie Studios_001.wav,1,0.9999884366989136,AI,99.99884366989136
/home/jack/Videos/snip_4sec/garystafford/hu_0004_part_011.flac,1,0.999988317489624,AI,99.9988317489624
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/116 - Sora 2 S1E5_049.wav,1,0.999988317489624,AI,99.9988317489624
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/163 - Sora 2 Finding Pencil Deleted Scenes & Bloopers_012.wav,1,0.999988317489624,AI,99.9988317489624
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/286 - SpongeBob Sora 2 Compilation_040.wav,1,0.999988317489624,AI,99.9988317489624
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/268 - Disney has taken over the world_039.wav,1,0.9999881982803345,AI,99.99881982803345
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/283 - Peppa pig gets grounded Sora AI videos 235 subscriber special (MOST VIEWED)_007.wav,1,0.9999881982803345,AI,99.99881982803345
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_236.wav,1,0.9999881982803345,AI,99.99881982803345
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_134.wav,1,0.9999881982803345,AI,99.99881982803345
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/093 - Sora 2 - Family Guy and South Park ｜ Sneakers O’Toole SPECIAL ｜ AI Cartoon Compilation #3.5_057.wav,1,0.9999881982803345,AI,99.99881982803345
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/087 - Sora 2 - Family Guy and South Park ｜ AI Cartoon Compilation #1_072.wav,1,0.9999880790710449,AI,99.99880790710449
